,dim1,dim2,dim3,dim4,nn,min_dist
120010,-0.8387547135353088,4.907172203063965,3.414078950881958,3.6051523685455322,196750,0.29769620299339294
180937,-0.5440734028816223,0.2141995131969452,2.0883381366729736,2.509718894958496,346137,0.3049601912498474
421226,-0.5382035374641418,2.2162225246429443,1.7016100883483887,0.354240745306015,224022,0.14921407401561737
204622,-0.48303648829460144,0.17440864443778992,0.9473721981048584,0.30390986800193787,175136,0.07587487250566483
214524,-0.543756365776062,0.3607551157474518,1.5640966892242432,0.7258110046386719,901139,0.19679389894008636
103212,-0.5716744065284729,2.8045225143432617,0.5635474920272827,1.2161133289337158,667056,0.3022976219654083
959574,-0.4029543697834015,0.98832768201828,0.7515416741371155,-0.3257017135620117,406836,0.19054800271987915
118124,-1.0327061414718628,5.092012882232666,4.718278884887695,4.00278377532959,208226,0.3264124095439911
208428,-0.9414443969726562,3.364739179611206,4.183767795562744,2.7971370220184326,529549,0.4061949849128723
126628,-0.36963561177253723,1.3495327234268188,0.5107628703117371,-0.49793004989624023,690152,0.374687135219574
872158,-0.5956441164016724,0.4540887176990509,2.3544061183929443,2.159912109375,725751,0.14306873083114624
227533,-0.4886554777622223,-0.0640544667840004,1.7247511148452759,1.9574404954910278,206727,0.24785591661930084
633847,-0.2580217719078064,2.4692747592926025,1.8249046802520752,3.1968750953674316,887373,0.2510010600090027
389357,-0.38216444849967957,2.8787364959716797,1.4476191997528076,2.7389469146728516,555348,0.32901623845100403
227432,-0.8473665714263916,3.356501340866089,3.559966564178467,2.21659517288208,146129,0.284633606672287
209834,-0.5257178544998169,3.559931993484497,3.219771385192871,4.21183443069458,113922,0.2504517734050751
151728,-0.18939878046512604,0.33080706000328064,-0.356971800327301,0.44065776467323303,134425,0.09705199301242828
137633,-0.7189347743988037,2.3496944904327393,2.7212376594543457,1.1573759317398071,753150,0.1805456578731537
148941,-0.42834579944610596,3.113445997238159,2.149592876434326,3.126662015914917,558960,0.31031790375709534
196750,-0.8998107314109802,4.972075939178467,3.6899750232696533,3.5375945568084717,205220,0.12963975965976715
160931,-0.23399564623832703,1.1436337232589722,1.279222846031189,2.290865659713745,115017,0.25738051533699036
896879,-0.2422132045030594,1.6653258800506592,0.34141311049461365,1.377223253250122,206323,0.24480116367340088
889579,-0.2763216197490692,0.31340333819389343,0.49692249298095703,1.1392453908920288,849971,0.0742555558681488
877168,-0.4579000174999237,1.0920106172561646,0.8747276663780212,-0.4302704632282257,690152,0.17466261982917786
395756,-0.8347304463386536,4.179011344909668,3.493955373764038,2.283168077468872,133928,0.2679630219936371
771354,-0.2230643630027771,0.8246926665306091,0.7567510604858398,1.6837505102157593,109123,0.1372663676738739
101107,-0.8090323209762573,1.495316743850708,3.713130235671997,3.231950521469116,654754,0.2279106229543686
173940,-0.46908608078956604,-0.22815391421318054,0.8239569067955017,0.35146409273147583,392447,0.19902774691581726
150423,-0.7587606906890869,4.614443302154541,3.0762887001037598,3.4375646114349365,152225,0.3122871220111847
111009,-0.1781250238418579,1.121170163154602,0.09152909368276596,0.9009329676628113,113215,0.10869602113962173
129937,-1.023911952972412,3.5551235675811768,5.216004848480225,4.286543846130371,153025,0.3277900516986847
205220,-0.9241832494735718,5.034780502319336,3.7379581928253174,3.4377036094665527,196750,0.12963975965976715
185846,-0.6016607880592346,3.546140432357788,1.4627153873443604,2.101442337036133,205725,0.10772714763879776
124826,-0.8660725355148315,2.718843698501587,3.647368907928467,2.066572427749634,208630,0.21699590981006622
597869,-0.9511957168579102,4.447261810302734,4.526279449462891,3.7920053005218506,180432,0.26780954003334045
748662,-0.4349525570869446,1.8100872039794922,0.7889633774757385,-0.23312349617481232,177342,0.09580094367265701
149337,-0.6309783458709717,0.8350047469139099,1.4836431741714478,0.13037662208080292,154431,0.2073107808828354
826353,-0.9558179974555969,1.8082760572433472,3.7181146144866943,2.013120412826538,211215,0.4209218919277191
792766,-0.7895868420600891,3.9315693378448486,3.334757089614868,1.8678879737854004,123824,0.43712401390075684
146735,-0.8261080980300903,4.334140300750732,3.8941876888275146,3.4942526817321777,105216,0.27469402551651
462139,-0.19535967707633972,0.7634924650192261,0.5166094899177551,1.4380379915237427,771354,0.3500794768333435
133928,-0.8327639102935791,4.365570545196533,3.3374011516571045,2.17142391204834,200513,0.16231805086135864
161832,-0.33881494402885437,2.5040059089660645,2.568338394165039,3.570678949356079,105620,0.09983272850513458
114924,-0.24493174254894257,0.8785508275032043,-0.247319757938385,0.22148720920085907,580650,0.290151447057724
318637,-0.47573256492614746,0.08659835904836655,0.5048940777778625,-0.0031229755841195583,174437,0.1552508920431137
644044,-0.8399623036384583,4.621311664581299,3.604966878890991,3.2591609954833984,519950,0.24781621992588043
151526,-0.3166421353816986,2.161088466644287,0.5030484795570374,1.458693504333496,150019,0.1807001233100891
106521,-0.7528191804885864,4.147755146026611,2.75040602684021,2.172963857650757,123824,0.4438229203224182
825654,-0.902945876121521,4.521374225616455,4.544315814971924,4.124690055847168,562345,0.32664817571640015
200210,-0.6172759532928467,0.5285749435424805,2.5638647079467773,2.624664068222046,792867,0.40275242924690247
849971,-0.30074653029441833,0.25648579001426697,0.5378545522689819,1.137738585472107,889579,0.0742555558681488
365343,-0.2507350742816925,2.2848639488220215,1.3136341571807861,2.6049351692199707,782157,0.18741610646247864
196346,-0.32421350479125977,-0.00898811873048544,0.1532151997089386,0.6700832843780518,123420,0.0588642880320549
517239,-0.16749942302703857,0.36806225776672363,-0.27762287855148315,0.37098070979118347,134425,0.027385210618376732
115219,-0.6453049182891846,3.6096279621124268,1.950110673904419,1.812526822090149,557857,0.22793352603912354
286650,-0.5042155385017395,-0.05371621996164322,1.0418727397918701,0.41636261343955994,123723,0.1457572728395462
102008,-0.8668296933174133,4.593630313873291,3.8636035919189453,2.9493701457977295,131924,0.3804524838924408
104820,-0.6950042843818665,1.4969767332077026,3.83976411819458,4.061794757843018,499566,0.6929888129234314
360030,-0.46661853790283203,3.330854654312134,1.82282292842865,2.883934736251831,179245,0.3446081876754761
146432,-0.18914517760276794,1.598231554031372,0.804551899433136,2.229762315750122,753251,0.2656647861003876
519950,-0.8336926698684692,4.662978172302246,3.6384148597717285,3.5010673999786377,644044,0.24781621992588043
134627,-0.6478294134140015,1.5947284698486328,2.1957881450653076,0.6534087061882019,767464,0.06514492630958557
753150,-0.6637257933616638,2.3822972774505615,2.6024959087371826,1.0374336242675781,137633,0.1805456578731537
144832,-0.7187116742134094,4.23234748840332,3.568727970123291,3.918368101119995,573451,0.34049439430236816
204016,-0.7395526766777039,3.2168095111846924,3.139274835586548,1.7577100992202759,111211,0.23021279275417328
627549,-0.548216700553894,2.909020185470581,1.3045464754104614,0.7991700768470764,530635,0.32276543974876404
208024,-0.5696301460266113,3.659031391143799,2.1699180603027344,2.965365171432495,179245,0.24276281893253326
136732,-0.7488973140716553,0.5571345686912537,2.538377046585083,1.391003131866455,705341,0.21885865926742554
894774,-0.28587600588798523,0.1429789960384369,0.1535021960735321,0.8716278672218323,107422,0.08610246330499649
828862,-0.6820489764213562,3.245771646499634,2.734549045562744,1.4186893701553345,143325,0.30271244049072266
129432,-0.5320989489555359,0.5076729655265808,1.2888574600219727,0.39024826884269714,877269,0.30171552300453186
103010,-0.6144070029258728,1.5001444816589355,2.1653010845184326,0.8822538256645203,134627,0.25171956419944763
144933,-0.8004946708679199,4.6227288246154785,2.7926385402679443,2.8009965419769287,751550,0.15578924119472504
141422,-0.8583536148071289,3.6695563793182373,3.7275304794311523,2.3881564140319824,166640,0.19586040079593658
463040,-0.5494500994682312,3.5427587032318115,1.7177172899246216,2.4814388751983643,185947,0.10554487258195877
362034,-0.8453019261360168,3.391277551651001,3.7967474460601807,2.5202600955963135,146129,0.15231800079345703
204218,-0.1474064737558365,0.8149834275245667,-0.1246408000588417,0.6933730840682983,162026,0.1204095110297203
820745,-0.22521039843559265,2.3620076179504395,2.3339765071868896,3.898406744003296,167036,0.4248353838920593
118932,-0.3968454599380493,1.4385548830032349,2.6552886962890625,3.4231045246124268,561242,0.585026204586029
173132,-0.37879976630210876,2.0046675205230713,0.4307723343372345,0.5142481923103333,151425,0.18302741646766663
825553,-0.3014999032020569,1.4682753086090088,0.23196789622306824,0.02626810409128666,766563,0.363612562417984
378756,-0.7265379428863525,4.619880676269531,3.1441004276275635,3.8720285892486572,880157,0.22971676290035248
910241,-1.0252366065979004,2.721390962600708,4.421087265014648,2.990227699279785,202820,0.24756965041160583
562446,-0.8430690169334412,1.1890512704849243,3.3152835369110107,2.1654396057128906,211215,0.3843372166156769
107422,-0.2671462595462799,0.1691899597644806,0.16143229603767395,0.7921739220619202,894774,0.08610246330499649
152831,-0.44951125979423523,0.32718363404273987,0.6983473896980286,-0.0230459775775671,784565,0.15722079575061798
557857,-0.6068782210350037,3.700870990753174,1.767106056213379,1.9055918455123901,397154,0.1822369545698166
158035,-0.178692027926445,1.6098271608352661,1.144888162612915,2.4843952655792236,147636,0.26675736904144287
654754,-0.7293629050254822,1.5916414260864258,3.584537982940674,3.3725976943969727,101107,0.2279106229543686
192136,-1.1004618406295776,3.8302881717681885,5.0418243408203125,3.27657151222229,729254,0.10913372784852982
578158,-0.5275959372520447,2.5609874725341797,1.5141924619674683,0.18375931680202484,122418,0.1650093048810959
113922,-0.5172797441482544,3.431093454360962,3.4248650074005127,4.148651123046875,209834,0.2504517734050751
206828,-0.17073330283164978,0.6390296816825867,-0.14390656352043152,0.6791180968284607,645551,0.037254370748996735
117021,-0.7733457088470459,1.245828628540039,2.3224997520446777,0.8389574289321899,103010,0.34135621786117554
164636,-0.8754754066467285,4.949372291564941,4.078795433044434,4.033031940460205,268850,0.2882460057735443
877269,-0.6169289350509644,0.40909111499786377,1.533538818359375,0.5096165537834167,214524,0.23529644310474396
761957,-0.9232314825057983,3.0537428855895996,4.691364288330078,4.0218939781188965,715950,0.18892653286457062
397154,-0.6523484587669373,3.7679381370544434,1.6755454540252686,1.7704570293426514,159946,0.15913116931915283
303624,-0.5247337222099304,3.71875262260437,2.6985116004943848,3.775829553604126,118528,0.17186062037944794
149539,-0.45399293303489685,2.1511318683624268,0.4886000454425812,0.28949669003486633,153429,0.17776881158351898
510225,-0.3940882384777069,2.0387470722198486,0.26190710067749023,0.7642413973808289,687163,0.171302929520607
173637,-0.9989711046218872,4.799980640411377,4.3478474617004395,2.751929998397827,170631,0.2387632429599762
173435,-0.743330180644989,3.4698052406311035,4.582406044006348,4.767558574676514,177645,0.13592563569545746
479762,-0.23464474081993103,0.4629487097263336,0.5609926581382751,1.2637194395065308,194645,0.08687156438827515
118528,-0.5143447518348694,3.5570404529571533,2.699500560760498,3.83306884765625,127630,0.14476938545703888
173839,-0.4922769367694855,2.3820157051086426,0.817511796951294,0.28079143166542053,153429,0.28002631664276123
165941,-0.6590893268585205,1.211493730545044,1.9203693866729736,0.41237589716911316,872562,0.15778982639312744
305830,-0.6109079122543335,3.8750219345092773,2.472221612930298,3.4842240810394287,303624,0.40998414158821106
136126,-0.48760199546813965,-0.22578129172325134,1.0973584651947021,0.5885394215583801,172130,0.23717118799686432
194443,-0.8994236588478088,1.9458792209625244,3.3711421489715576,1.5952296257019043,406432,0.2961163818836212
782157,-0.2668742835521698,2.126706838607788,1.4029839038848877,2.561723232269287,176845,0.10488742589950562
159340,-0.8784214854240417,2.1317989826202393,4.238079071044922,3.6676909923553467,486759,0.2150479406118393
116221,-0.5587847828865051,2.784270763397217,0.9131385684013367,0.5910325050354004,154734,0.2473738193511963
239944,-0.31465962529182434,2.271110773086548,2.2043416500091553,3.3174946308135986,189450,0.23185040056705475
106016,-0.17347031831741333,0.5960223078727722,-0.11292318254709244,0.6588660478591919,206828,0.05680881068110466
191336,-0.6708838939666748,2.62678599357605,2.5628855228424072,0.919596254825592,753150,0.2743731141090393
173233,-0.7153691649436951,3.6486642360687256,2.215894937515259,1.1310213804244995,127731,0.3224048316478729
683256,-0.9103243350982666,1.2975499629974365,3.789141893386841,2.850836753845215,124220,0.21800649166107178
381038,-0.24731487035751343,0.8769785165786743,0.968860387802124,1.920469045639038,109123,0.22395646572113037
353740,-0.2242378145456314,1.7725547552108765,1.5880966186523438,2.845179557800293,176845,0.4799859821796417
214625,-0.23685085773468018,0.2749958336353302,0.030054178088903427,0.6519812345504761,186040,0.13918417692184448
675661,-0.8318728804588318,4.8389410972595215,3.8225595951080322,4.32015323638916,133827,0.21608571708202362
139637,-0.5608112215995789,1.582922339439392,1.640110731124878,0.23494873940944672,361234,0.30848824977874756
102614,-0.7631224393844604,4.451406002044678,2.4178969860076904,2.912825107574463,119126,0.21780738234519958
286347,-0.21087050437927246,0.8869935870170593,-0.032197270542383194,0.7737160325050354,723141,0.11929164081811905
707749,-0.4436042606830597,0.37501415610313416,0.47770464420318604,-0.22564034163951874,212015,0.15203890204429626
141826,-0.7781122922897339,3.934424638748169,2.7637240886688232,1.684412956237793,200917,0.21358813345432281
953764,-0.7981218099594116,4.452600002288818,2.8336551189422607,2.7720787525177,144933,0.17739234864711761
116423,-0.6773544549942017,0.6436517238616943,2.0442891120910645,1.0143598318099976,371843,0.2420205920934677
793465,-0.7770894169807434,3.49426007270813,3.149193525314331,1.696863055229187,136833,0.19527669250965118
136631,-0.28779223561286926,2.2591116428375244,1.5391842126846313,2.6555397510528564,782157,0.2128864824771881
154835,-0.7232791185379028,3.0518925189971924,4.240065574645996,4.346713542938232,111312,0.2003020942211151
142424,-0.1247069463133812,0.5665770173072815,-0.20800593495368958,0.4792133867740631,149741,0.09286795556545258
119833,-0.4813416004180908,2.8926830291748047,2.9737186431884766,3.6563785076141357,201818,0.28296586871147156
729254,-1.1463425159454346,3.7619853019714355,4.997424125671387,3.2202823162078857,192136,0.10913372784852982
147636,-0.2291308045387268,1.5745537281036377,1.3807289600372314,2.3759963512420654,158035,0.26675736904144287
190031,-1.0294774770736694,5.2018866539001465,3.968595266342163,2.594736099243164,878776,0.30538496375083923
164030,-0.6685348749160767,3.731381416320801,3.5044634342193604,3.6778035163879395,108525,0.519745945930481
206727,-0.4776236116886139,0.09011664241552353,1.565537929534912,1.8470172882080078,227533,0.24785591661930084
133019,-0.7737488150596619,4.310574531555176,3.37422513961792,3.6422226428985596,105216,0.2737892270088196
114621,-0.5309299230575562,2.145186185836792,0.16165512800216675,0.06920770555734634,380036,0.37851881980895996
677766,-0.5043185949325562,0.5716093182563782,0.6920865774154663,-0.2658015787601471,199251,0.20817407965660095
199655,-0.5736309289932251,2.946380376815796,3.248809576034546,3.5512359142303467,119833,0.31325823068618774
233326,-0.6993527412414551,2.3649375438690186,2.452138662338257,0.7251474857330322,309636,0.2740853726863861
211922,-0.5331428647041321,0.08596023172140121,1.0160154104232788,0.3551424443721771,123723,0.10481537878513336
128026,-0.33765849471092224,2.5393879413604736,1.5730628967285156,2.742616891860962,136631,0.2996191680431366
634748,-0.5501561164855957,3.190953016281128,3.066960573196411,3.767315149307251,119833,0.33867597579956055
148335,-0.2691492438316345,1.3391667604446411,0.02993660792708397,0.7518136501312256,555651,0.16038289666175842
753251,-0.18006631731987,1.4303181171417236,0.7647804617881775,2.0279736518859863,349244,0.233684241771698
814649,-0.6391943693161011,2.0132315158843994,2.1201698780059814,0.44469574093818665,209228,0.22892001271247864
249947,-0.4636126458644867,1.886475682258606,0.1290023922920227,0.4185028374195099,136227,0.11054138094186783
176845,-0.24304458498954773,2.046316385269165,1.400825023651123,2.4987452030181885,782157,0.10488742589950562
812746,-0.7895675897598267,1.6154619455337524,3.169917106628418,1.8607736825942993,480141,0.23043324053287506
122317,-1.0908085107803345,5.613067150115967,5.267032623291016,4.599823951721191,117122,0.5099132061004639
656253,-0.6673912405967712,0.4621105492115021,1.9164198637008667,0.8906810879707336,922854,0.10742233693599701
406836,-0.49431315064430237,0.8909415602684021,0.8784961700439453,-0.374287873506546,959574,0.19054800271987915
611938,-0.5721696615219116,3.8899548053741455,3.2290637493133545,4.117163181304932,178950,0.13875871896743774
122822,-0.8369830250740051,4.564950466156006,2.7862017154693604,1.6881479024887085,257542,0.2816934883594513
499566,-0.5211147665977478,1.8998174667358398,3.3421590328216553,3.8615338802337646,352132,0.36733895540237427
140117,-0.906258225440979,5.131640434265137,3.7745983600616455,3.8374087810516357,268850,0.287156343460083
804646,-0.9665184020996094,2.218445301055908,3.909005880355835,2.4168448448181152,826353,0.6064537763595581
173738,-0.18063408136367798,0.6749751567840576,-0.04800811782479286,0.6813172698020935,152427,0.05652346462011337
878877,-0.4140947163105011,2.577277183532715,0.8579238057136536,1.7974311113357544,132118,0.13062362372875214
165436,-0.3804634213447571,-0.0034203296527266502,0.6046943068504333,0.9619579315185547,568963,0.10460921376943588
113619,-0.7260419726371765,2.07254958152771,2.7151248455047607,0.9853161573410034,137633,0.3263460397720337
212217,-0.6475344896316528,4.181301593780518,2.854238986968994,3.6250393390655518,901442,0.2774525582790375
135528,-0.23949512839317322,1.967514157295227,0.8782246112823486,2.162386178970337,308129,0.2825782299041748
117930,-0.4593185782432556,0.06841780990362167,0.7949363589286804,0.3100378215312958,207628,0.10889245569705963
142626,-0.8341578245162964,3.095996618270874,3.431853771209717,1.843117594718933,204016,0.3412370979785919
209329,-1.0203629732131958,3.976627826690674,5.021568775177002,3.9681332111358643,623844,0.2652050852775574
176744,-0.1933998018503189,1.0327529907226562,0.6408733129501343,1.6292763948440552,771354,0.2460978776216507
749058,-0.35702964663505554,2.403740406036377,0.7185460329055786,1.746645212173462,132118,0.22719325125217438
561242,-0.4509289264678955,1.4042950868606567,2.4740798473358154,2.870546579360962,814548,0.37424468994140625
204420,-0.41654646396636963,1.6237126588821411,0.7985706925392151,-0.561022162437439,177342,0.31726953387260437
436845,-0.8119083642959595,2.3333795070648193,3.2398569583892822,1.504338264465332,186848,0.3402646780014038
152225,-0.8706905245780945,4.903282642364502,3.0871922969818115,3.3995132446289062,150423,0.3122871220111847
121820,-0.2926560044288635,1.4666225910186768,-0.0044434708543121815,0.8656014800071716,148335,0.17586135864257812
994273,-1.0404001474380493,5.032301425933838,4.999405860900879,4.275069236755371,117122,0.3622318208217621
182840,-0.8053700923919678,0.9649266600608826,3.349287509918213,2.6768686771392822,124220,0.4446497857570648
550439,-0.24469402432441711,0.4578418433666229,0.23362135887145996,0.9087588787078857,199958,0.08929740637540817
387959,-0.9109099507331848,5.220264911651611,3.2910304069519043,3.363569974899292,110007,0.32279837131500244
217126,-0.5875793695449829,1.6230896711349487,1.4120289087295532,-0.34355172514915466,692964,0.13360285758972168
150625,-0.17135962843894958,0.7801029682159424,-0.027155909687280655,0.8253095149993896,723141,0.06408219039440155
118831,-0.3630311191082001,1.7869166135787964,0.14259177446365356,0.6439239978790283,249947,0.26651084423065186
127933,-0.24283641576766968,0.35680073499679565,0.24997177720069885,0.7641439437866211,199958,0.13157501816749573
329844,-0.8254132866859436,2.6661593914031982,3.34639048576355,1.5810413360595703,436845,0.3579910397529602
749361,-0.7637262344360352,1.3525876998901367,2.6055378913879395,1.1801447868347168,598568,0.26019740104675293
207628,-0.4509800672531128,0.12667104601860046,0.782121479511261,0.21931640803813934,117930,0.10889245569705963
766563,-0.36608096957206726,1.4842714071273804,-0.07358971983194351,0.21179990470409393,952863,0.3449583649635315
115017,-0.23471730947494507,1.1117883920669556,1.3841722011566162,2.5237083435058594,160931,0.25738051533699036
609143,-1.0750902891159058,4.589447498321533,5.382431507110596,4.391824722290039,121315,0.3246702551841736
105620,-0.3259838819503784,2.490417242050171,2.496040105819702,3.504420042037964,161832,0.09983272850513458
210011,-0.9735146164894104,4.0550713539123535,5.081484794616699,4.567601203918457,156435,0.16736848652362823
552544,-0.1955222189426422,1.333251953125,0.2842727601528168,1.2250194549560547,604537,0.09380065649747849
573451,-0.6498850584030151,4.299023151397705,3.2813966274261475,4.07391357421875,144832,0.34049439430236816
553344,-1.0402852296829224,3.467695713043213,4.557499408721924,2.898765802383423,100610,0.31418249011039734
177645,-0.7680918574333191,3.5103423595428467,4.562506675720215,4.641767501831055,173435,0.13592563569545746
186040,-0.2582260072231293,0.35367146134376526,0.08190389722585678,0.7521665096282959,214625,0.13918417692184448
133827,-0.7930234670639038,4.802791118621826,3.93261456489563,4.498380184173584,675661,0.21608571708202362
124220,-0.8837345242500305,1.235105037689209,3.6934967041015625,2.6670639514923096,683256,0.21800649166107178
174841,-0.15907159447669983,0.6512227058410645,-0.22580388188362122,0.6043311953544617,206828,0.11218251287937164
627852,-0.44116196036338806,2.1062495708465576,1.2604731321334839,0.23405365645885468,100307,0.185515359044075
512835,-1.0789794921875,4.185533046722412,5.19100284576416,3.938605308532715,209329,0.27687016129493713
153429,-0.4551796019077301,2.163560390472412,0.6578128933906555,0.34253332018852234,149539,0.17776881158351898
126325,-0.8393344879150391,5.053704738616943,3.147474527359009,3.694629192352295,120010,0.31710588932037354
157336,-0.49567627906799316,2.404400587081909,0.5095508098602295,0.5557361245155334,212419,0.3156694769859314
576255,-0.15118259191513062,1.1837794780731201,0.3939308822154999,1.61767578125,856463,0.15254728496074677
901139,-0.5626366138458252,0.20498022437095642,1.6490206718444824,0.8088379502296448,107220,0.14939077198505402
872562,-0.6214612722396851,1.1421847343444824,1.7851625680923462,0.4323042333126068,165941,0.15778982639312744
224022,-0.5365155935287476,2.3550589084625244,1.712146520614624,0.4078638255596161,421226,0.14921407401561737
445543,-0.8860288858413696,3.7960174083709717,4.096917152404785,2.845926523208618,210415,0.1503039449453354
197651,-0.24352173507213593,0.9603148102760315,1.632346749305725,2.7492716312408447,115017,0.36809125542640686
121921,-0.6076313257217407,-0.48431316018104553,1.7848702669143677,1.158923864364624,275645,0.2506881058216095
177140,-0.19617000222206116,1.1516892910003662,0.07392030209302902,1.0219604969024658,255740,0.05505049228668213
151324,-0.6349365711212158,3.2656798362731934,1.0928080081939697,1.1416531801223755,873968,0.44812846183776855
168745,-0.8312446475028992,4.631544589996338,2.7146103382110596,2.301147699356079,138837,0.43533778190612793
366042,-0.4855158030986786,2.0801241397857666,1.4988899230957031,0.19578926265239716,627852,0.2468937635421753
599671,-0.8063347339630127,3.4111485481262207,3.3277738094329834,1.716568112373352,136833,0.19314485788345337
568963,-0.3464425802230835,0.02146913856267929,0.5095321536064148,0.9724626541137695,165436,0.10460921376943588
138231,-1.1255426406860352,3.4345784187316895,5.01259183883667,3.6682260036468506,137936,0.23058487474918365
500222,-0.626517653465271,1.4307200908660889,1.9056848287582397,0.4865695536136627,121719,0.10337448865175247
513130,-0.38172945380210876,3.0738394260406494,2.1679465770721436,3.53128981590271,987074,0.35405048727989197
154431,-0.5558176636695862,0.7980205416679382,1.3656752109527588,0.2788500487804413,149337,0.2073107808828354
113215,-0.18859949707984924,1.1023811101913452,-0.011594418436288834,0.8741444945335388,111009,0.10869602113962173
150928,-0.20035359263420105,0.993699848651886,0.19659745693206787,1.163329005241394,106319,0.1345074474811554
942658,-0.9637712240219116,3.877284288406372,5.20822286605835,4.666840553283691,156435,0.10453575849533081
930449,-0.8767518401145935,4.944150447845459,3.322357416152954,3.1645851135253906,188751,0.32844921946525574
694362,-0.40025338530540466,2.9365859031677246,3.290616035461426,4.5155029296875,171431,0.5421977639198303
873968,-0.5686189532279968,3.216686248779297,1.3539050817489624,1.4964052438735962,102816,0.43614161014556885
